          x1          x2          x3     azimuth         dip         iRx
   6135.93750       0.00000000       250.000000               0           0         552
   6162.50000       0.00000000       250.000000               0           0         553
   6189.06250       0.00000000       250.000000               0           0         554
   6215.62500       0.00000000       250.000000               0           0         555
   6242.18750       0.00000000       250.000000               0           0         556
   6268.75000       0.00000000       250.000000               0           0         557
   6295.31250       0.00000000       250.000000               0           0         558
   6321.87500       0.00000000       250.000000               0           0         559
   6348.43750       0.00000000       250.000000               0           0         560
   6375.00000       0.00000000       250.000000               0           0         561
   6401.56250       0.00000000       250.000000               0           0         562
   6428.12500       0.00000000       250.000000               0           0         563
   6454.68750       0.00000000       250.000000               0           0         564
   6481.25000       0.00000000       250.000000               0           0         565
   6507.81250       0.00000000       250.000000               0           0         566
